"movie_name","title","reviewer","review","date","ratings"
"killers of the flower moon (2023)","killers of the audiences bladders","boblipton","martin scorsese follows up his sloppy the irishman with another excursion in indulgence and overnarration for three and a half hours he tells the story of the osage indian murders in osage county oklahoma at the beginning of the th century but this is not a cinematic work its a visual retelling of literature the narrative is so unfocused longwinded and loquacious that watching the movie is like listening to a busker going at it repetitiously for hours on end and the story although fascinating enough in a historical context has an unappealing revisionist whiff about it and is often reduced to a simple usandthem dichotomy scorsese keeps pounding his narrative drum like that aforementioned busker but the killers of the flower moon never becomes the grandiose epic drama it purports to be and it desperately lacks subtlety the performances could have been good in a tighter and more focused movie with de niro being onto something unique as the ageing selfrighteous patriarch william hale",2023-11-18,NA
"killers of the flower moon (2023)","extremely long  incredibly morose","reelreviewsandrecommendations","obviously this isnt bad its from an amazing director with an interesting story now that thats out of the way this was the worst way to tell this story it should have been from the pov of the fbi thats when things got interesting telling the story in chronological order wasnt interesting it would have been better to hear it all and investigate it because then all the info is waiting there to be discovered in order random things happen along with a story that didnt deserve that much timefollowing leo wasnt interesting enough to hold two hours by itself was it supposed to be heart breaking sad i dont know but there wasnt enough going on to fill up the plot the fbi gets in and that team looked so cool it would have been much more shocking for them to hear about the murders all at once and really driven the point home instead of kinda experiencing itit was so slow too slow i was worried about   hours i didnt realize that was going to feel like   the irishman is a slow movie but it isnt boring and this movie is boring its not just slow its boring i kept waiting for it to get going and it never did the slow pacing was a disadvantage to the movie because it made me lose interest and it made me much more aware of the length because i kept thinking about how much longer it was going to be i think they just kept shooting until they ran out of film",2023-11-15,NA
"killers of the flower moon (2023)","another excursion in indulgence and overnarration from scorsese","fredrikgunerius","im not a diehard martin scorsese fan i have a deep appreciation for some of his movies while others dont quite resonate with me this particular film fell somewhere in the middle for meconsidering its extensive threehour runtime the pacing held up well i never found myself bored though i cant say i was thoroughly thrilled either there were moments when it seemed like some of the conversations lacked significant impact on the narrative the movie truly hits its stride in the final third where the tension escalates significantlythe acting across the board was outstanding especially from the lead cast dicaprio and de niro as always delivered great performances and ive become a fan of lily gladstone the visual and set design were also topnotchi believe its an important story and its skillfully told while i dont have a strong urge to watch it again im glad i had the chance to see it",2024-01-02,NA
"killers of the flower moon (2023)","tough watch","snoopystyle","first things first there is absolutely no need for this to be  hours long it follows the story of the ambitious ernest leonardo dicaprio who arrives at the osage home of his venal uncle king robert de niro who encourages him to ingratiate himself with the wealthy indigenous population he ends up meeting and driving the independent nononsense mollie lily gladstone and after a while she starts to fall for his charismatic charms they fall in love and marry though he does love his wife ernest proves to be a rather fickle and violent man who loves money more  and at the behest of his outwardly benign relative starts to implement schemes that will ensure the rights to the oil well heads move swiftly  and frequently brutally  to more suitable owners this sudden spate of accidents and killings and the prudent action of the fearful local council alert the authorities in washington who despatch a team of fbi agents led by the tenacious white jesse plemons to get to the bottom of things perhaps the king house of cards might now be becoming just a but precarious dicaprio is very effective here he plays well a man who juggles internal demons and conflicts as he is cleverly manipulated by an onform slightly menacing de niro its gladstone who steals the show for me though she plays the role of the decent and loving  but shrewd and savvy  mollie strongly as she starts to become a victim of her husbands avarice she exudes a sense of desperation that is both pleading and dignified and her struggle is potently illustrative of just how far the white man was prepared to go to get to  and keep  the money the film is beautifully shot with a plausible look that helps generate for the audience a true sense of just how this outwardly genteel and civilised society was really anything but and the writing clearly interweaves the clandestine aspects of the the plot with the more noble ones perhaps sacrilegious to say though but at times it does really drag i felt it could easily have lost an hour condensed the story and immersed us more quickly in the characterisations and not really suffered its a good film but its not a great film and unlike scorseses far better irishman  im not at all sure i will rush to watch it again",2023-10-22,NA
"killers of the flower moon (2023)","killers of my patience","medjasta","i strongly recommend reading the book over the film its clear that movies simply can not communicate the same amount of events and information that books can but that is not whats wrong here i would say the movie is mostly faithful to the book except with certain chronological order of events the problem is that reading the book was a vastly more exciting experience especially how the events unfolded i dont understand scoreses decision to ditch the mystery and replace it with nothing by giving away right away whos behind it all we dont even get a solid character study since dicaprios character and performance is onedimensional so is deniros unfortunately you have this back and forth between these two characters and its always the same dynamic even their final scene in what is supposed to be a cathartic moment for one character felt nothing short of underwhelming one good thing i can say is that the movie doesnt feel like three and a half hours although the first hour is clearly the best part with the rest of the movie dragging quite a bit due to its repetitive nature choosing to tell the story from a perpetrators point of view felt like a safe choice scorese has done this before and much better i might add  there are several cross cuts upshots and stylistic choices that are straight out of goodfellas which rubbed me the wrong way given the nature of the material a few nice visual ideas here and there cant breathe life into a drab screenplay one of the best parts of the book was the investigation of tom white into the murders which was a true herculean act and the scientific evolution of methods like fingerprint identification whereas the movie zaps through it and therefore makes it look like it was very easy to catch and convict the conspiracy behind this the book showed a dimension of government corruption and systematic sanctioned murder that went way beyond mere individuals which the movie simply failed to portray properly the end coda with the lucky strike radio show was another one of those tame attempts to upset the audience all it did for me was reminding me of a similar scene in a much much better movie the assassination of jessie james by the coward bob ford where two brothers reenact the famous murder in a theater play i think this movie would have been in better hands by a director like andrew dominic but i still commend scoresese for putting a spotlight on this important part of american history",2023-10-29,NA
"killers of the flower moon (2023)","somewhere in the middle for me","petervd","the story of a conspiratorial plot to kill members of the osage nation for their bountiful oil wealth in s oklahoma is one that was unfamiliar to me until martin scorsese decided to make his killers of the flower moon a three and a half hour epic that impresses on every technical level and flounders on the thematic and emotional ones perhaps it was my neglect in doing the proper research or reading the nonfiction book this is based on that partially led to it feeling cold detached and disarrayed but in any case it has not resonated for me the way it has for some leonardo dicaprio is cast jarringly against type as ernest a cowardly quasi wwii vet who is pressured by his amoral machiavellian uncle king hale robert de niro into marrying wealthy osage woman mollie lily gladstone and insinuating his own lineage into the oil rights that get passed along through wedlock much of the film is distressing in the sense that we the audience know exactly the sort of insidious betrayal that is happening both at large with everybody in the region and on a more intimate level with ernest and mollie i saw an interview with scorsese where he seemed excited to tell a story that has all the same scheming backstabbing and psychopathic doublecrossing of his urban crime sagas but in a far wilder more rural and spatially wide open locale he further told of his interest in the story of a woman fatally and unforgivably betrayed by her partner in the worst way and what that might look like onscreen thematically well he seems far more interested in the first part and indeed the overall tapestry of crime clandestine wrongdoing and often unnecessarily blunt comedic upheavals in fortune is a well oiled pun intended machine here because that vernacular is solidly within his wheelhouse its in that second part the more intimate picture of a false marriage and unspeakable betrayal that he consistently shies away from exploring in the sort of raw elemental detail and unflinching eye for emotion that is required here only lily gladstone who undeniably gives the films best performance is really up to the task imbuing mollie with a smouldering ancestral rage and elegant angelic poise that is utterly captivating but shes marooned in a tempest of misguided choices missed opportunities to really make this story flare up alive and political clockwork fanfare that clouds over any real chance at true poignancy or catharsis ive read the backstory of this film and how scorsese pivoted away from the original plan to tell of the fbis eventual involvement they were ultimately sadly too little too late here and towards a deliberate focus on the osage their plight and identity as a people within this tragic turmoil well he doesnt really achieve that beyond expository newsreel montages roundtable elder discussions and an admittedly impressive eye for costume there is a scene where senior members of the tribe mention that if they could see their enemy they would kill them but they seem to have no idea who is perpetrating these atrocities against them really from a narrative standpoint its pretty darn clear and the fact that none of them mollie especially look anywhere close to home in their suspicions simply didnt ring true for me she is such a well rounded character played beautifully and hauntingly by gladstone but the well earned outrage and eventual catastrophic corrosion of her marriage to a man like ernest rife with red flags from the outset i might add is something that scorsese frustratingly sidesteps stifles and outright avoids in favour of cold procedural i cant help but wonder if this story meant to be told from the perspective of the osage may have been better off in other more edgy and esoteric hands",2023-10-19,NA
"killers of the flower moon (2023)","killers of the flower moon","cinemaserf","i feel like i watched a different movie from many of the reviews i went to the theater with high expectationsthe movie is a brutally honest story of moral bankruptcy corruption and decimation of a tribe at the hands of local landowners only this story is different  its not the typical settlers moving west and battling tribes its taking the land through marriage murder and inheritance the movie is shot well and the acting is top notch for what they are working withnow for the bad it is in desperate need of editing  hours is fine if the story keeps pace and moves the plot with pertinent scenes this is not the case there is at least  hours of drawn out scenes and scenes that are completely irrelevant like the random goofy white guy dancing at a fair for almost  minutes he is never seen before or after i felt like the story was being told by my elderly grandfather and he would lose pace and ramble about things that are unrelated to any of the events taking placethere are full conversations in the native languages with no subtitles it is incredibly irritating why does dicaprio talk like he has marbles in his mouth deniro was definitely miscast and should retire time passes over a period of days months and years with no discernible shift to let you know more than a day has passed and a sudden shift at the end to the format of a radio show was both distasteful and surreal it left the audience anxious to leave the minute the screen darkenedsadly i would not recommend this movie",2023-10-18,NA
"killers of the flower moon (2023)","coyote want money","ferguson","visually the movie was wellshot and the setting was great and i didnt find the movie dull for the hrs running time which could have shaved off an hour or so i guess because it kept shifting tone and angle every half an hour which could have worked in its favour you were left hoping it would have some sort of pay off ending or climactic conclusion sadly that doesnt happenone big issue with this film is the lack of a hero or protagonist you could relate to the main character ernest was a villain his wife who you would have hoped would have taken up the heroine role was mainly an invalid victim through the entire movie after the wedding we never get to find out more about how the wealth ran through the community why hale wanted it for himself or if he was in league with others since there were suspicious deaths happening before mollys family we never get a sense of where hale is coming from or even his family hes just the archetype crime lord getting others to do his work and selling them out when they cease to be of use dicaprio seemed to be teetering into sling blade territory with his characterization and we know that his character ernest has a brother byron also involved in all this but you never really see them act like blood relatives there doesnt seem to be any relationship at allthen there were those distracting cameos the worst was brendan frasers outburst in the court room i almost forgot what movie i was watching it was that bad then we seem him in a scene with a bunch of supposedly powerful men trying to convince ernest to do the right thing pointing to a greater conspiracy but then leaving it hangingthe end was terrible cutting to some radio program that almost destroys the atmosphere of the film that had just preceded it it felt cheap and trite and scorseses cameo another distraction was almost selfservingso while i am glad this terrible incident in us history has been brought to light through this film i dont feel it said much or took any stance a wishy washy effort by marty",2023-10-23,NA
"killers of the flower moon (2023)","not the magnificent masterpiece i was hoping for not by far","imseeg","killers of the flower moon is a western crime drama film cowritten and directed by martin scorsese based on the nonfiction book of the same name by david grann starring leonardo dicaprio robert de niro and lily gladstone it touches upon an often overlooked piece of american history in the best way possible thanks to the talents of its director and castin the early s the discovery of oil on land belonging to the native american osage nation turns the tribe into some of the richest people in the world this sudden acquisition of wealth attracts the attention of white businessmen looking to seize the opportunity at stealing as much from the osage tribe as possible among this group of interlopers is ernest burkhart leonardo dicaprio whom upon arriving in oklahoma is encouraged by his uncle william king hale robert de niro to marry a member of the osage as a way of inheriting their fortune ernest soon falls in love with and later marries mollie lily gladstone a young osage woman who has strong ties to her familys riches as the white occupation of native land continues members of the osage tribe are repeatedly found murdered under mysterious circumstances with some of mollies close family being among the most prominent victimsone of my favourite things about movies is that in addition to being an enjoyable means of entertainment they also function as a great method of preservation no matter obscure the topic may be if a film is made about it and released into the mainstream then it has already been permanently preserved in some way this is especially effective if the filmmaker believes that people should be made aware of something that may otherwise have been forgotten with time and in doing so has helped maintain its relevance with the general public one event that is often glanced over is the osage indian murders a series of slayings of wealthy members of the native american osage tribe during the early th century however thanks to martin scorseses film killers of the flower moon audiences now have the chance to be both educated and entertained about this overlooked historical occurrence in a movie that provides a sophisticated eyeopening look at americas treatment of one particular group of their indigenous populationmuch like most of scorseses best known work the film is framed as an epic indepth study of the dark side of human nature we watch how the osage tribe who live in harmony among themselves are forcibly thrust into the sights of the outside world after oil is found on their land in spite of the vast wealth they have all accumulated the osage are unable to hold back against the large tide of white people showing up and attempting to steal away everything that is rightly theirs because of this the tribes happy existence has been compromised as they are subjected to frequent discrimination first verbal and then physical it is here we see the sinister plan of william king hale come into play where he marries off his nephew ernest into the osage as a way of pilfering their riches when the time is right what makes this scheme so intriguing to watch is not only the patience required to pull it off but the ethical ramifications that result from it only a filmmaker like scorsese could explore a topic like this with such complexity and in a style that remains as timeless as everadditionally almost all of scorseses visual trademarks as a director are on full display here from his wideopen cinematography designed to immerse the audience in the world of s america to his creative framing of characters in shot to give a certain perspective on a scene one in particular that stood out to me was during a conversation between ernest and william as they discuss business regarding the osage we see the two seated inside a darkly lit room discussing what type of future lies ahead for the entire tribe with ernest choosing to remain loyal to his osage wife mollie while his uncle william reminds his nephew of the important reason why he married her in the first place here scorsese places the characters in a way that makes them look out of place inside a single bright spot in the dark room the darkness surrounding these two can be likened to a perfect visual representation of their true intentions and the supposed brightness focused on them is in actuality a metaphor for their tainted presence on everything the osage have created up until this pointdue to the scale of its theme and plotting the film rightfully earns its long runtime of almost three and a half hours  minutes in total this is because there are so many different facets to explore with each of the characters as their actions and the resulting consequences make for a compelling viewing experience while i personally think this made the film more interesting to watch im not entirely sure the same can be said for casual viewers the films pacing is intentionally slow as a means to build tension in the air which i believe works rather effectively and the minimal musical score is used as a method to showcase a more realistic point of view during scenes of raw emotion in other words this is a film that requires patience and an attentive mind something of which is greatly rewarded to anybody who manages to display both of these virtues to that effect scorsese has made a film that is heavily reliant on atmosphere rather than the frequent action of most other hollywood blockbustersin his sixth collaboration with the legendary director leonardo dicaprio delivers yet another memorable performance in the role of ernest burkhart what makes dicaprios character so intriguing is his indecisive nature in that he is torn between supporting his own white family or his osage wife mollie on one hand ernests loyalty towards his birth family is what made him go ahead with his uncles idea in the first place while on the other hand when he truly falls for mollie he cannot bring himself to end her along with her entire tribe dicaprio displays his signature range of emotion here alternating between a strong family man and a submissive weakling doing his uncles bidding both of which he pulls off quite effectivelyafter working on ten films together robert de niro steps back from his usual spot as the scorsese lead and into the supporting role as william king hale where he is essentially the main antagonist of this story hale is a man who is determined to weasel his way into wealth regardless of whether or not he has truly earned it his intentions are malicious and are only meant to serve his own personal gain with little regard for the wellbeing of others even his nephew what i consider to be his worst character trait is that he believes all of his actions are justified by what the bible says about spreading the word of god his claim that god wants him to participate in the genocide of an entire race of people is nothing short of evil and he demonstrates this at numerous points throughout the film a role like this is perfect for an actor like robert de niro and what better director to show this to the world than martin scorsesehowever the films true standout would have to be lily gladstone as mollie who is truly the heart and soul of this story here is a woman who has experienced so much pain and heartbreak in her life whether its her own physical ailments or the sudden death of her relatives yet despite all these hardships mollie remains as steadfast as ever choosing to be a loving wife to her husband and caring mother to her young children mollie essentially represents all of the positive values that her tribe upholds and she is among the last of her family who hasnt completely sold herself out to the ideals of a rich lifestyle this is easily a career defining role for gladstone and she certainly has potential to be noteworthy star one dayfor the american history buff and the martin scorsese fan killers of the flower moon represents a fascinating look into the best of both worlds it brings attention to an often neglected historical issue through use of another wellcrafted cinematic addition to a beloved filmmaking veterans library as mentioned previously it is nice to know that this story has now been effectively preserved through the medium of film which means that future generations will be able to watch it back and learn about the horrific events that took place during this time period after all as the classic saying goes  those who dont learn from history are doomed to repeat iti rate it a solid ",2023-10-19,NA
"killers of the flower moon (2023)","touches upon an often overlooked piece of american history in the best way possible thanks to the talents of its director and cast","mrdhwong","some films warrant long runtimes epics like lawrence of arabia or das boot are both over three hours in length and rocket along at a brisk pace largely because of fastidious editing the duration of both those pictures is necessary one could argue to tell their stories without sacrificing details coherence or excitement then there are films like heavens gate which also has a runtime of over three hours and is a bloated selfindulgent and unaffecting watch thanks to director michael ciminos arrogant refusal to cut anythingmartin scorseses killers of the flower moon teeters somewhere between both camps it has elements deserving of high praise but is inarguably too long with pacing structural and narrative issues galore based on the nonfiction novel of the same name by david grann the film centers on emmet burkhart a simpleminded world war i veteran who returns to the osage nation to the home of his uncle william king hale there emmet falls for an osage named mollie who his uncle tells him is set to inherit much of her peoples oil headrights meanwhile someone is killing off the wealthy osage in the area and it looks like mollies family might be nexton paper it sounds like a fascinating exciting picture with dashes of psychological intrigue however scorseses version of the tale is dour swollen and predictable granns riveting story is transformed into a formulaic meditation on moral corruption and greed lacking any kind of suspense or momentum screenwriters scorsese and eric roth cram too much into the narrative namely too many characters and unnecessary scenes leading to redundant dialogue and vice versa they have to scrabble to end proceedings neatly which they dont do preferring to hastily sum up events rather than let them play outhad scorsese and longtime collaborator thelma schoonmaker been more active in the editing booth things could have been different there are some brilliant sequences in the movie in fact the first third is engaging and intriguing the mystery is successfully set up the location established and the characters introduced then things start going downhill the pacing slows to a crawl for the remainder of the runtime until the end of course when it rushes to its sloppy conclusion beyond pacing there are some fundamental flaws editingwise that are inexplicable considering scorsese and schoonmakers prestigefor example seemingly important characters are introduced then disappear for long stretches of time similarly the fate of some characters is either driven home multiple times or overlooked leaving us in the dark furthermore at times cuts occur just as someone is opening their mouth to speak all this including the fact that the runtime could have easily been trimmed by forty minutes without negatively affecting the narrative is amateur work far below scorsese and schoonmakers levelthis is not to say however that killers of the flower moon is without redeeming elements to make a film about cultural appropriation is always a just cause worthy of commendation no matter its effectiveness scorsese should also be applauded for trying something new although he fails to deliver a compelling or insightful story about the exploitation of the osage people the film doesnt explore the historical or cultural context of the osage nation nor the psychological and emotional impact of the murders on the survivorsscorsese and roths narrative also fails to challenge the stereotypes and prejudices that the white characters have towards the osage or the systemic injustice that they face their characterisation lacks depth or nuance relying on familiar tropes and cliched attitudes had he focused on the perspective and agency of the osage rather than the corrupt inept white characters scorsese could have had a masterpiece on his handsconversely rodrigo prietos cinematography is evocative and enchanting it makes for a stunning watch proving scorseses eye for visuals has not been blinded under scorseses direction prieto captures the beauty and brutality of the oklahoma landscape astutely while jack fisks detailed production design lends proceedings authenticity and textural richness which adam williss set decoration and jacqueline wests costume design only compoundsmoreover the late great robbie robertsons score is striking bearing a resemblance to the work of ry cooder full of sleazy slide guitars and indian chants it complements the narrative perfectly the inclusion of periodaccurate songs also lends the movie a dose of realism which in the times of baz luhrmann who insists on bizarrely using modern music in period pieces is most welcome the last project robertson worked on before his death his contribution to the picture acts as a powerful swansongleonardo dicaprio stars as emmet alongside lily gladstone as mollie and robert deniro as king hale dicaprio has the ability to turn in brilliant performances but here takes a page out of the daniel day lewis playbook the most intense acting must surely be the best dicaprio spends the whole film frowning scrunching his mouth up and completely overdoing his characters expressions and eccentricities in the first third he has a bit of range though for the latter two thirds gives a tonally one note performanceas does lily gladstone initially she creates in mollie a nuanced and witty character who can see through people she doesnt suffer fools and we find her both compelling and captivating however after the first third of the film she becomes subservient unquestioning and dull and all this before there are medicinal reasons for her being shall we say slowed down deniro for his part plays king hale like an evil george burns manipulative darkly funny and morally bereft anytime hes on screen the film is a joy hes the best thing about itthey are supported by a large cast of talented actors some of whom do great work ty mitchell is excellent as john a poor man drawn into emmet and king hales plans who has more dignity then the both of them combined jesse plemons does typically fine work as fbi man tom white while louis cancelmi is seedily slick as kelsie morrison a stooge of king hales on the other hand the likes of cara jade myers as mollies alcoholic sister and brendan fraser in a thankfully small role as king hales lawyer are both so miscast and over the top they distract from everything going on around themits a sad indictment of a film when its central message was summed up more succinctly in a dean martin song the money song from  them that have it get more of it the less they need it the more they love it such is the thesis of the film greed spreads like a plague and the richer you are the greedier you are its not original nor is it profound this very same tale was told much more impactfully back in  in mervyn leroys the fbi storyat the end of the day killers of the flower moon is a truncated adaptation of a great nonfiction book overlong and devoid of any original or meaningful message despite its stellar cinematography evocative score and a few powerful performances martin scorseses killers of the flower moon is an underwhelming disappointment",2023-10-22,NA
"killers of the flower moon (2023)","killers of the audiences bladders","boblipton","martin scorsese follows up his sloppy the irishman with another excursion in indulgence and overnarration for three and a half hours he tells the story of the osage indian murders in osage county oklahoma at the beginning of the th century but this is not a cinematic work its a visual retelling of literature the narrative is so unfocused longwinded and loquacious that watching the movie is like listening to a busker going at it repetitiously for hours on end and the story although fascinating enough in a historical context has an unappealing revisionist whiff about it and is often reduced to a simple usandthem dichotomy scorsese keeps pounding his narrative drum like that aforementioned busker but the killers of the flower moon never becomes the grandiose epic drama it purports to be and it desperately lacks subtlety the performances could have been good in a tighter and more focused movie with de niro being onto something unique as the ageing selfrighteous patriarch william hale",2023-11-18,NA
"killers of the flower moon (2023)","extremely long  incredibly morose","reelreviewsandrecommendations","obviously this isnt bad its from an amazing director with an interesting story now that thats out of the way this was the worst way to tell this story it should have been from the pov of the fbi thats when things got interesting telling the story in chronological order wasnt interesting it would have been better to hear it all and investigate it because then all the info is waiting there to be discovered in order random things happen along with a story that didnt deserve that much timefollowing leo wasnt interesting enough to hold two hours by itself was it supposed to be heart breaking sad i dont know but there wasnt enough going on to fill up the plot the fbi gets in and that team looked so cool it would have been much more shocking for them to hear about the murders all at once and really driven the point home instead of kinda experiencing itit was so slow too slow i was worried about   hours i didnt realize that was going to feel like   the irishman is a slow movie but it isnt boring and this movie is boring its not just slow its boring i kept waiting for it to get going and it never did the slow pacing was a disadvantage to the movie because it made me lose interest and it made me much more aware of the length because i kept thinking about how much longer it was going to be i think they just kept shooting until they ran out of film",2023-11-15,NA
"killers of the flower moon (2023)","another excursion in indulgence and overnarration from scorsese","fredrikgunerius","im not a diehard martin scorsese fan i have a deep appreciation for some of his movies while others dont quite resonate with me this particular film fell somewhere in the middle for meconsidering its extensive threehour runtime the pacing held up well i never found myself bored though i cant say i was thoroughly thrilled either there were moments when it seemed like some of the conversations lacked significant impact on the narrative the movie truly hits its stride in the final third where the tension escalates significantlythe acting across the board was outstanding especially from the lead cast dicaprio and de niro as always delivered great performances and ive become a fan of lily gladstone the visual and set design were also topnotchi believe its an important story and its skillfully told while i dont have a strong urge to watch it again im glad i had the chance to see it",2024-01-02,NA
"killers of the flower moon (2023)","tough watch","snoopystyle","first things first there is absolutely no need for this to be  hours long it follows the story of the ambitious ernest leonardo dicaprio who arrives at the osage home of his venal uncle king robert de niro who encourages him to ingratiate himself with the wealthy indigenous population he ends up meeting and driving the independent nononsense mollie lily gladstone and after a while she starts to fall for his charismatic charms they fall in love and marry though he does love his wife ernest proves to be a rather fickle and violent man who loves money more  and at the behest of his outwardly benign relative starts to implement schemes that will ensure the rights to the oil well heads move swiftly  and frequently brutally  to more suitable owners this sudden spate of accidents and killings and the prudent action of the fearful local council alert the authorities in washington who despatch a team of fbi agents led by the tenacious white jesse plemons to get to the bottom of things perhaps the king house of cards might now be becoming just a but precarious dicaprio is very effective here he plays well a man who juggles internal demons and conflicts as he is cleverly manipulated by an onform slightly menacing de niro its gladstone who steals the show for me though she plays the role of the decent and loving  but shrewd and savvy  mollie strongly as she starts to become a victim of her husbands avarice she exudes a sense of desperation that is both pleading and dignified and her struggle is potently illustrative of just how far the white man was prepared to go to get to  and keep  the money the film is beautifully shot with a plausible look that helps generate for the audience a true sense of just how this outwardly genteel and civilised society was really anything but and the writing clearly interweaves the clandestine aspects of the the plot with the more noble ones perhaps sacrilegious to say though but at times it does really drag i felt it could easily have lost an hour condensed the story and immersed us more quickly in the characterisations and not really suffered its a good film but its not a great film and unlike scorseses far better irishman  im not at all sure i will rush to watch it again",2023-10-22,NA
"killers of the flower moon (2023)","killers of my patience","medjasta","i strongly recommend reading the book over the film its clear that movies simply can not communicate the same amount of events and information that books can but that is not whats wrong here i would say the movie is mostly faithful to the book except with certain chronological order of events the problem is that reading the book was a vastly more exciting experience especially how the events unfolded i dont understand scoreses decision to ditch the mystery and replace it with nothing by giving away right away whos behind it all we dont even get a solid character study since dicaprios character and performance is onedimensional so is deniros unfortunately you have this back and forth between these two characters and its always the same dynamic even their final scene in what is supposed to be a cathartic moment for one character felt nothing short of underwhelming one good thing i can say is that the movie doesnt feel like three and a half hours although the first hour is clearly the best part with the rest of the movie dragging quite a bit due to its repetitive nature choosing to tell the story from a perpetrators point of view felt like a safe choice scorese has done this before and much better i might add  there are several cross cuts upshots and stylistic choices that are straight out of goodfellas which rubbed me the wrong way given the nature of the material a few nice visual ideas here and there cant breathe life into a drab screenplay one of the best parts of the book was the investigation of tom white into the murders which was a true herculean act and the scientific evolution of methods like fingerprint identification whereas the movie zaps through it and therefore makes it look like it was very easy to catch and convict the conspiracy behind this the book showed a dimension of government corruption and systematic sanctioned murder that went way beyond mere individuals which the movie simply failed to portray properly the end coda with the lucky strike radio show was another one of those tame attempts to upset the audience all it did for me was reminding me of a similar scene in a much much better movie the assassination of jessie james by the coward bob ford where two brothers reenact the famous murder in a theater play i think this movie would have been in better hands by a director like andrew dominic but i still commend scoresese for putting a spotlight on this important part of american history",2023-10-29,NA
"killers of the flower moon (2023)","somewhere in the middle for me","petervd","the story of a conspiratorial plot to kill members of the osage nation for their bountiful oil wealth in s oklahoma is one that was unfamiliar to me until martin scorsese decided to make his killers of the flower moon a three and a half hour epic that impresses on every technical level and flounders on the thematic and emotional ones perhaps it was my neglect in doing the proper research or reading the nonfiction book this is based on that partially led to it feeling cold detached and disarrayed but in any case it has not resonated for me the way it has for some leonardo dicaprio is cast jarringly against type as ernest a cowardly quasi wwii vet who is pressured by his amoral machiavellian uncle king hale robert de niro into marrying wealthy osage woman mollie lily gladstone and insinuating his own lineage into the oil rights that get passed along through wedlock much of the film is distressing in the sense that we the audience know exactly the sort of insidious betrayal that is happening both at large with everybody in the region and on a more intimate level with ernest and mollie i saw an interview with scorsese where he seemed excited to tell a story that has all the same scheming backstabbing and psychopathic doublecrossing of his urban crime sagas but in a far wilder more rural and spatially wide open locale he further told of his interest in the story of a woman fatally and unforgivably betrayed by her partner in the worst way and what that might look like onscreen thematically well he seems far more interested in the first part and indeed the overall tapestry of crime clandestine wrongdoing and often unnecessarily blunt comedic upheavals in fortune is a well oiled pun intended machine here because that vernacular is solidly within his wheelhouse its in that second part the more intimate picture of a false marriage and unspeakable betrayal that he consistently shies away from exploring in the sort of raw elemental detail and unflinching eye for emotion that is required here only lily gladstone who undeniably gives the films best performance is really up to the task imbuing mollie with a smouldering ancestral rage and elegant angelic poise that is utterly captivating but shes marooned in a tempest of misguided choices missed opportunities to really make this story flare up alive and political clockwork fanfare that clouds over any real chance at true poignancy or catharsis ive read the backstory of this film and how scorsese pivoted away from the original plan to tell of the fbis eventual involvement they were ultimately sadly too little too late here and towards a deliberate focus on the osage their plight and identity as a people within this tragic turmoil well he doesnt really achieve that beyond expository newsreel montages roundtable elder discussions and an admittedly impressive eye for costume there is a scene where senior members of the tribe mention that if they could see their enemy they would kill them but they seem to have no idea who is perpetrating these atrocities against them really from a narrative standpoint its pretty darn clear and the fact that none of them mollie especially look anywhere close to home in their suspicions simply didnt ring true for me she is such a well rounded character played beautifully and hauntingly by gladstone but the well earned outrage and eventual catastrophic corrosion of her marriage to a man like ernest rife with red flags from the outset i might add is something that scorsese frustratingly sidesteps stifles and outright avoids in favour of cold procedural i cant help but wonder if this story meant to be told from the perspective of the osage may have been better off in other more edgy and esoteric hands",2023-10-19,NA
"killers of the flower moon (2023)","killers of the flower moon","cinemaserf","i feel like i watched a different movie from many of the reviews i went to the theater with high expectationsthe movie is a brutally honest story of moral bankruptcy corruption and decimation of a tribe at the hands of local landowners only this story is different  its not the typical settlers moving west and battling tribes its taking the land through marriage murder and inheritance the movie is shot well and the acting is top notch for what they are working withnow for the bad it is in desperate need of editing  hours is fine if the story keeps pace and moves the plot with pertinent scenes this is not the case there is at least  hours of drawn out scenes and scenes that are completely irrelevant like the random goofy white guy dancing at a fair for almost  minutes he is never seen before or after i felt like the story was being told by my elderly grandfather and he would lose pace and ramble about things that are unrelated to any of the events taking placethere are full conversations in the native languages with no subtitles it is incredibly irritating why does dicaprio talk like he has marbles in his mouth deniro was definitely miscast and should retire time passes over a period of days months and years with no discernible shift to let you know more than a day has passed and a sudden shift at the end to the format of a radio show was both distasteful and surreal it left the audience anxious to leave the minute the screen darkenedsadly i would not recommend this movie",2023-10-18,NA
